compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL4783704,C=CC(=O)N1CCC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2F)C1,,6.356547323513812
CHEMBL4781207,C=CC(=O)N1CCC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,,6.815308569182402
CHEMBL4780788,C=CC(=O)N1CCCC(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,,5.454692883534176
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,<,4.522878745280337
CHEMBL3991931,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,<,4.522878745280337
CHEMBL4781396,C=CC(=O)N1CCN(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,5.679853713888946
CHEMBL4781668,C=CC(=O)N1CCN(c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,,5.366612358429888
CHEMBL4744627,C=CC(=O)N1CCc2cc(S(=O)(=O)N3CCCC(Nc4ncc(SCc5ncc(C(C)(C)C)o5)s4)C3)ccc21,,6.349692476868063
CHEMBL4754339,C=CC(=O)NC(C)c1ccc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,,5.542420853004238
CHEMBL4746619,C=CC(=O)NC1(c2ccc(-c3ccc([C@H](C)C(=O)Nc4cc(C5CC5)[nH]n4)cc3)cn2)CC1,,5.263364502313179
CHEMBL4793573,C=CC(=O)NC1CCC(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,5.255707016877324
CHEMBL4779066,C=CC(=O)NC1CCC(c2ccc(C(C)C(=O)Nc3cc(C4CC4)n[nH]3)cc2)CC1,,5.349226403558163
CHEMBL4776271,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,5.209714835966758
CHEMBL4762563,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,,5.254903353252145
CHEMBL4779861,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,,6.214670164989233
CHEMBL4789071,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)nc1,,5.2753964846032835
CHEMBL4759298,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)cn1,<,5.0
CHEMBL4760738,C=CC(=O)NCc1ccc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,,5.228670596043895
CHEMBL4759113,C=CC(=O)NCc1ccc(C(C)C(=O)Nc2cc(C3CC3)[nH]n2)cc1,<,5.0
CHEMBL4740663,C=CC(=O)NCc1ncc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1F,,5.883724412419456
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<,4.522878745280337
CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,<,4.522878745280337
CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,<,4.522878745280337
CHEMBL4750818,C=CC(=O)Nc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,,5.332170773855349
CHEMBL4644893,C=CC(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,7.00436480540245
CHEMBL4753350,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(/C=C/c4ncc(C(C)(C)C)o4)s3)C2)cc1,,5.468521082957745
CHEMBL4794338,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CCc4ncc(C(C)(C)C)o4)s3)C2)cc1,<,5.0
CHEMBL4781334,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,5.052076380168273
CHEMBL4763202,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNc4cc(C(F)(F)F)c(Cl)cn4)s3)C2)cc1,<,5.0
CHEMBL4764719,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(COCc4ncc(C(C)(C)C)o4)s3)C2)cc1,<,5.0
CHEMBL4789890,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ccccn4)s3)C2)cc1,,5.542118103266008
CHEMBL4789917,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4cnc(C(F)(F)F)nc4)s3)C2)cc1,<,6.0
CHEMBL4746993,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(OC)c1,<,5.0
CHEMBL4781539,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.460923901207224
CHEMBL4643754,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCC4CCOCC4)s3)C2)cc1,<,6.0
CHEMBL4797288,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4cncnc4)s3)C2)cc1,<,6.0
CHEMBL4788136,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.616184634019569
CHEMBL4450322,C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,,7.378740999344388
CHEMBL4648392,C=CC(=O)Nc1ccc(C(=O)Nc2cc3cc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/C=C/CN(C)C3)cc1,>,9.0
CHEMBL4467048,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)cc2)cc1,>,7.0
CHEMBL4761637,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)c2)cc1,,6.505845405981558
CHEMBL4434871,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)c2)cc1,,7.909078206027614
CHEMBL5274920,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC(=O)[C@@H](N)Cc5ccccc5)c4)cc23)cc1,,8.154901959985743
CHEMBL5277284,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC(=O)[C@@H](N)c5ccccc5)c4)cc23)cc1,,7.1938200260161125
CHEMBL5288241,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1,,8.397940008672037
CHEMBL5286683,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@H](O)c5ccccc5)c4)cc23)cc1,,8.221848749616356
CHEMBL5269885,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)Cc5ccccc5)c4)cc23)cc1,,8.301029995663981
CHEMBL5273413,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)c5ccccc5)c4)cc23)cc1,,7.721246399047171
CHEMBL4752238,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,,6.302770657240282
CHEMBL4788401,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,5.892790030352131
CHEMBL4756935,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.649751981665837
CHEMBL4786324,C=CC(=O)Nc1ccc([S+]([O-])N2CCCC(Nc3ncc(SCc4cccnc4)s3)C2)cc1,<,6.0
CHEMBL4797409,C=CC(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,,5.966576244513051
CHEMBL4743840,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCC(N(C)C)CC3)s2)c1,<,5.0
CHEMBL4763994,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C(=O)OC(C)(C)C)CC3)s2)c1,<,5.0
CHEMBL4790868,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C)CC3)s2)c1,<,5.0
CHEMBL4749580,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(CC)CC3)s2)c1,<,5.0
CHEMBL4777761,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCOCC3)s2)c1,<,5.0
CHEMBL4643057,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)c1,,5.943095148663527
CHEMBL3545308,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,<,4.522878745280337
CHEMBL411907,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,<,4.522878745280337
CHEMBL1977749,C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,<,5.40000018605658
CHEMBL1976040,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,<,4.522878745280337
CHEMBL4782687,CC#CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,5.771599641296995
CHEMBL4794718,CC#CC(=O)N1CCC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,,5.6595558851598815
CHEMBL2007375,CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,<,5.40000018605658
CHEMBL3823659,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,,7.6777807052660805
CHEMBL1972584,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,<,5.800000874803203
CHEMBL220688,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5cc(C#N)ccc45)cc3c2)CC1,,7.4089353929735005
CHEMBL1083786,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C)nc4C)n3)cc2)CC1,,5.552221990705379
CHEMBL1084969,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N)nc4C)n3)cc2)CC1,,5.667763584508557
CHEMBL2011353,CC(=O)N1CCN(c2ccnc(Nc3ncc(-c4cncc(C(=O)NCCN)c4)s3)c2)CC1,,6.6777807052660805
CHEMBL1980178,CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,,6.599997654072044
CHEMBL4462530,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,,5.958607314841775
CHEMBL1976872,CC(=O)Nc1cc2ccccn2n1,,4.200000030616179
CHEMBL2002723,CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,,5.59999938302362
CHEMBL2103875,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,<,4.522878745280337
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,<,4.522878745280337
CHEMBL2000568,CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,,5.499999678657065
CHEMBL1977931,CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,,4.200000030616179
CHEMBL3688339,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,,6.804100347590766
CHEMBL4798265,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(CNC(=O)/C=C/CN3CCOCC3)cc2)cc1,,5.436400271118469
CHEMBL4744778,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,5.247176936426044
CHEMBL4740577,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)nc2)cc1,,5.545650178246141
CHEMBL4789220,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1cccc(C2CCN(C(=O)/C=C/CN(C)C)CC2)c1,,6.886390848926972
CHEMBL1995211,CC(C)(C)Nc1ncnc2[nH]cc(-c3ccccc3)c12,<,5.40000018605658
CHEMBL2005699,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1,<,5.40000018605658
CHEMBL1977634,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,<,5.40000018605658
CHEMBL2003689,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1,<,5.40000018605658
CHEMBL1998680,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1,<,5.40000018605658
CHEMBL1964902,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1,<,5.40000018605658
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,<,4.522878745280337
CHEMBL1999506,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCC(=O)O)c2)n1,<,5.40000018605658
CHEMBL1970104,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,,6.699991797446187
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,,7.256685051715336
CHEMBL5273925,CC(C)(C)c1coc(CSc2cnc(NC(=O)C3CCNCC3)s2)n1,,7.2076083105017466
CHEMBL2028663,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,<,4.522878745280337
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,<,5.40000018605658
CHEMBL406845,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,<,5.40000018605658
CHEMBL1985723,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,,6.799998134593398
CHEMBL1987261,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,,6.399996913372259
CHEMBL1968930,CC(C)(CN)CNc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,,6.799998134593398
CHEMBL1971172,CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,,7.199970640755866
CHEMBL1967662,CC(C)(CO)CCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,,7.100015437450609
CHEMBL5179988,CC(C)(N)CNc1nn2c(-c3ccc(F)cc3F)cnc2s1,,6.698970004336019
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,<,4.522878745280337
CHEMBL2001641,CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,,5.0
CHEMBL1964382,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,<,5.40000018605658
CHEMBL1993374,CC(C)C(C)Nc1ncc(Cl)c(Nc2nccs2)n1,,6.0
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,8.048455006504028
CHEMBL4247704,CC(C)CN(C(=O)c1cccnc1)c1c2ccccc2c(=O)n2c1[nH]c1ccccc12,<,5.301029995663981
CHEMBL2006456,CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,,7.50003813440381
CHEMBL1984842,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,<,5.40000018605658
CHEMBL1980763,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,<,5.40000018605658
CHEMBL1994318,CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,,5.700000503883016
CHEMBL1988692,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,<,5.40000018605658
CHEMBL3590106,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,<,4.522878745280337
CHEMBL2002432,CC(C)Nc1nccc(Nc2ncc(-c3ccccc3)s2)n1,,5.800000874803203
CHEMBL1989029,CC(C)OC1=NNC(=O)C1=Cc1c[nH]c2ccccc12,<,5.800000874803203
CHEMBL2007421,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,,6.499996931948306
CHEMBL5193007,CC(C)c1[nH]n(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)nc(=O)c1-2,,7.1487416512809245
CHEMBL1999120,CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12,,4.300000029139088
CHEMBL3545085,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,,5.842241113953136
CHEMBL4552441,CC(C)c1cnn2c(NCc3cccc4[nH]ncc34)nc(OC3CCCNC3)nc12,>,8.301029995663981
CHEMBL4440386,CC(C)c1cnn2c(NCc3cccc4c3cnn4C)nc(OC3CCCNC3)nc12,>,8.301029995663981
CHEMBL4519886,CC(C)c1cnn2c(NCc3ccccc3)cc(NCC3CCNCC3)nc12,,6.508638306165727
CHEMBL4637421,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCCN)nc12,,6.184422251675732
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,,7.409485537389117
CHEMBL4635439,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3C[C@@H](O)CN3)nc12,,7.229147988357855
CHEMBL4472515,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCCC[C@@H]3O)nc12,,6.16304326294045
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,,7.3979400086720375
CHEMBL4646646,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)CCCCCN)nc12,,6.494850021680094
CHEMBL4644434,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@@H](O)CO)nc12,,6.6020599913279625
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,,6.6020599913279625
CHEMBL4646538,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H]3CCNC[C@H]3O)nc12,<,6.0
CHEMBL4649721,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@H](CO)CCCCCCc3cncnc3)nc12,,7.698970004336019
CHEMBL4637408,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@H]3CNC[C@H]3O)nc12,,7.568636235841013
CHEMBL4643708,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@]3(O)CCNC[C@H]3O)nc12,,7.7447274948966935
CHEMBL4562323,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,>,8.301029995663981
CHEMBL4644572,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(O[C@H]3CCCNC3)nc12,>,8.301029995663981
CHEMBL4639779,CC(C)c1cnn2c(NCc3ccccc3F)cc(NCCCCCCCN)nc12,,7.568636235841013
CHEMBL4638833,CC(C)c1cnn2c(NCc3ccccc3F)cc(NCCCCCCN)nc12,<,6.0
CHEMBL4633156,CC(C)c1cnn2c(NCc3ccccc3F)cc(N[C@@H](CO)CCCCCN)nc12,,7.221848749616356
CHEMBL4454044,CC(C)c1cnn2c(NCc3ccccc3N(C)C)nc(OC3CCN(C)CC3)nc12,>,8.301029995663981
CHEMBL5198038,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,,6.337242168318426
CHEMBL5207871,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,,5.536314818480488
CHEMBL5197170,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,,5.596910013008056
CHEMBL5188909,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,<,4.522878745280337
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,,5.259637310505756
CHEMBL1975923,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,<,5.700000503883016
CHEMBL2002992,CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,,6.0
CHEMBL1994526,CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,<,5.40000018605658
CHEMBL1977138,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,,7.50003813440381
CHEMBL3774632,CC(O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2[nH]nc(C(C)C)c2n1,,5.555955204081924
CHEMBL1825138,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,5.635542102078007
CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,<,4.522878745280337
CHEMBL4069365,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,<,5.0
CHEMBL2105728,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,<,4.522878745280337
CHEMBL1964718,CC1=CN2CC(=O)NN=C2C=C1,,4.100000018985305
CHEMBL234085,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,<,5.40000018605658
CHEMBL1966175,CC1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12,<,5.40000018605658
CHEMBL1988141,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,,6.199998172182031
CHEMBL5199065,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1,<,5.920818753952375
