compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL3688339,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,,6.5968794788241825
CHEMBL1994956,CC(=O)n1nc(N)c2ccc(Br)cc21,,5.800000874803203
CHEMBL1967720,CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,<,5.0
CHEMBL1236126,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,<,5.0
CHEMBL1969264,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,<,5.0
CHEMBL2205426,CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O,,6.380906669373258
CHEMBL1995211,CC(C)(C)Nc1ncnc2[nH]cc(-c3ccccc3)c12,,7.0
CHEMBL1975357,CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21,<,5.0
CHEMBL2005548,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21,<,5.0
CHEMBL1969506,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21,<,5.0
CHEMBL2005699,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1,<,5.499999678657065
CHEMBL1977634,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,<,5.499999678657065
CHEMBL2003689,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1,<,5.499999678657065
CHEMBL1998765,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(N)=O)cc2)n1,,5.800000874803203
CHEMBL1998680,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1,<,5.499999678657065
CHEMBL1964902,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1,<,5.499999678657065
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,<,4.522878745280337
CHEMBL1979855,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1,<,5.0
CHEMBL1994977,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCO)c2)n1,<,5.499999678657065
CHEMBL1978271,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1,<,5.499999678657065
CHEMBL3589654,CC(C)(C)c1ccc2[nH]c3c4ccccc4nc(C(=O)O)c3c2c1,<,5.0
CHEMBL1970104,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,,6.399996913372259
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,,6.0324890969511
CHEMBL2004447,CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)=C(N)O2,<,5.0
CHEMBL2028663,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,,5.9714287473074625
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,<,5.499999678657065
CHEMBL3085246,CC(C)(C)n1cnc2c(NCc3ccccc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL406845,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,,5.499999678657065
CHEMBL1985723,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,,6.499996931948306
CHEMBL1987261,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,,6.799998134593398
CHEMBL1968930,CC(C)(CN)CNc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,,8.899974269892137
CHEMBL1971172,CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,,6.499996931948306
CHEMBL1991800,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CC4CC4)nccn23)n1,<,5.0
CHEMBL1982383,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CCN)nccn23)n1,<,5.0
CHEMBL1969735,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1,<,5.0
CHEMBL2001957,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(OCC(F)(F)F)nccn23)n1,<,5.0
CHEMBL1991395,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,<,5.0
CHEMBL1996587,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,<,5.0
CHEMBL1972849,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,<,5.0
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,<,4.522878745280337
CHEMBL1994040,CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,<,5.0
CHEMBL1976732,CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,<,5.0
CHEMBL2003952,CC(C)(O)c1c(-c2ccccc2)n[nH]c(=O)c1N,,4.300000029139088
CHEMBL2001641,CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,,5.300000202445418
CHEMBL1998551,CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,<,5.0
CHEMBL1964382,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,<,5.499999678657065
CHEMBL1982980,CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12,<,5.0
CHEMBL363711,CC(C)C(=O)Nc1ncc(C(C)C)s1,,6.493494967595128
CHEMBL1993374,CC(C)C(C)Nc1ncc(Cl)c(Nc2nccs2)n1,,6.399996913372259
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,7.585348113584487
CHEMBL2006456,CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,,7.199970640755866
CHEMBL1984842,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,<,5.200000237109354
CHEMBL1966343,CC(C)Cc1cc(-c2ccc3[nH]nc(N)c3c2)on1,,6.0
CHEMBL1980763,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,<,5.499999678657065
CHEMBL2004419,CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,<,5.0
CHEMBL1965423,CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,<,5.0
CHEMBL2006156,CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,<,5.0
CHEMBL1969561,CC(C)N(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,,5.100000128334196
CHEMBL1994318,CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,<,5.499999678657065
CHEMBL2005186,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,<,5.0
CHEMBL1988692,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,,6.0
CHEMBL1682553,CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,,6.199998172182031
CHEMBL3590106,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,<,4.522878745280337
CHEMBL1989029,CC(C)OC1=NNC(=O)C1=Cc1c[nH]c2ccccc12,<,5.0
CHEMBL2007421,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,,7.299988937677887
CHEMBL1997503,CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,<,5.0
CHEMBL2000429,CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,<,5.0
CHEMBL1984700,CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,<,5.0
CHEMBL2003657,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,<,5.0
CHEMBL3085239,CC(C)[C@H](CO)Nc1nc(NCc2ccc3c(c2)OCO3)c2ncn(C(C)C)c2n1,,
CHEMBL1999120,CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12,,4.800000052738446
CHEMBL3545085,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,<,4.522878745280337
CHEMBL434917,CC(C)c1cnc(NC(=O)C(=O)c2ccccc2)s1,,5.33913452199613
CHEMBL426972,CC(C)c1cnc(NC(=O)Cc2ccccc2)s1,,7.1938200260161125
CHEMBL186510,CC(C)c1cnc(NC(=O)Nc2ccccc2)s1,,6.991399828238082
CHEMBL186120,CC(C)c1cnc(NC(=O)Oc2ccccc2)s1,,5.795880017344075
CHEMBL188172,CC(C)c1cnc(NC(=O)c2ccccc2)s1,,5.939302159646388
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,,5.492518588831227
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,,5.026872146400302
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,,7.522878745280337
CHEMBL3774979,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCCCC3CCO)nc12,,7.431798275933005
CHEMBL3775467,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCN(CCO)CC3)nc12,,6.374687549038326
CHEMBL3774949,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCNCC3)nc12,,6.924453038607469
CHEMBL3775509,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCOCC3)nc12,,8.301029995663981
CHEMBL3775681,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N3CCSCC3)nc12,,6.943095148663527
CHEMBL3775792,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC(C)(C)O)nc12,,9.0
CHEMBL3775608,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC(N)CO)nc12,,7.769551078621726
CHEMBL3775677,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC(O)CO)nc12,,7.6777807052660805
CHEMBL3775657,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCCN(C)C)nc12,,5.670398751643481
CHEMBL3775470,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCCN)nc12,,8.096910013008056
CHEMBL3775502,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCCO)nc12,,7.309803919971486
CHEMBL3775861,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(NCc3ccc(-c4ccccn4)cc3)nc12,,5.443697499232712
CHEMBL3775223,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@@H]3CCCC[C@H]3N)nc12,,7.356547323513812
CHEMBL3774503,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc12,,6.747146969020107
CHEMBL3775606,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(S(C)(=O)=O)nc12,,6.782516055786093
CHEMBL3774434,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)ncnc12,,6.73754891026957
CHEMBL1977374,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,<,5.0
CHEMBL1988995,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,<,5.0
CHEMBL337291,CC(C)n1cnc2c(Cl)nc(I)nc21,<,4.0
CHEMBL3085249,CC(C)n1cnc2c(N(Cc3ccccc3)Cc3ccccc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL133740,CC(C)n1cnc2c(N3CC=CCC3)nc(NCCO)nc21,<,4.0
CHEMBL2111869,CC(C)n1cnc2c(NC(CO)c3ccccc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL2112679,CC(C)n1cnc2c(NC(CO)c3ccccc3)nc(N3CCC[C@H]3CO)nc21,,
CHEMBL130315,CC(C)n1cnc2c(NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc(I)nc21,,
CHEMBL3085232,CC(C)n1cnc2c(NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL131083,CC(C)n1cnc2c(NCc3ccc(C(F)(F)F)cc3)nc(I)nc21,,
CHEMBL3085233,CC(C)n1cnc2c(NCc3ccc(C(F)(F)F)cc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL3085245,CC(C)n1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL3085241,CC(C)n1cnc2c(NCc3ccc(Cl)cc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL3085237,CC(C)n1cnc2c(NCc3ccc4c(c3)OCO4)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL3085236,CC(C)n1cnc2c(NCc3cccc(Br)c3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL337715,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)nc(I)nc21,,
CHEMBL3085231,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)nc(N3CCC[C@H]3CO)nc21,,
CHEMBL3085252,CC(C)n1cnc2c(NCc3cccc(I)c3)nc(N3CCC[C@@H]3CO)nc21,,6.795880017344075
CHEMBL133242,CC(C)n1cnc2c(NCc3ccccc3)nc(/C=C/CCCO)nc21,,
CHEMBL336351,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CC(C)(O)c3ccccc3)nc21,,
CHEMBL336776,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CC3(O)CCCC3)nc21,,
CHEMBL134239,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CC3(O)CCCCC3)nc21,,
CHEMBL132469,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CCCCCO)nc21,,
CHEMBL134080,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CCCCO)nc21,,
CHEMBL337411,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CCCO)nc21,,
CHEMBL132243,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CCO)nc21,,
CHEMBL335069,CC(C)n1cnc2c(NCc3ccccc3)nc(CCC(C)(O)c3ccccc3)nc21,,
CHEMBL335852,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCCCO)nc21,,
CHEMBL134003,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCCO)nc21,,
CHEMBL132687,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCO)nc21,,
CHEMBL133533,CC(C)n1cnc2c(NCc3ccccc3)nc(I)nc21,,4.886056647693163
CHEMBL130597,CC(C)n1cnc2c(NCc3ccccc3)nc(N(CCO)Cc3ccccc3)nc21,,5.096910013008056
CHEMBL335966,CC(C)n1cnc2c(NCc3ccccc3)nc(N3CCC(O)C3)nc21,,5.619788758288394
CHEMBL2111872,CC(C)n1cnc2c(NCc3ccccc3)nc(N3CCC[C@@H]3CO)nc21,,5.886056647693163
CHEMBL2112683,CC(C)n1cnc2c(NCc3ccccc3)nc(N3CCC[C@H]3CO)nc21,,5.619788758288394
CHEMBL440717,CC(C)n1cnc2c(NCc3ccccc3)nc(NCC(O)c3ccccc3)nc21,,5.638272163982407
CHEMBL86066,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,,5.899998417198648
CHEMBL2111873,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@@H](C)CO)nc21,,4.455931955649724
CHEMBL2112682,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@@H](CO)Cc3ccccc3)nc21,,5.886056647693163
CHEMBL2112681,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@@H](CO)c3ccccc3)nc21,,5.221848749616356
CHEMBL2112678,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@H](C)CO)nc21,,6.154901959985743
CHEMBL2111870,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@H](CO)Cc3ccccc3)nc21,,5.698970004336019
CHEMBL2111871,CC(C)n1cnc2c(NCc3ccccc3)nc(N[C@H](CO)c3ccccc3)nc21,,5.455931955649724
CHEMBL336995,CC(C)n1cnc2c(NCc3ccccc3C(F)(F)F)nc(I)nc21,,
CHEMBL3085244,CC(C)n1cnc2c(NCc3ccccc3C(F)(F)F)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL440163,CC(C)n1cnc2c(Nc3ccc(Br)cc3)nc(I)nc21,,
CHEMBL334507,CC(C)n1cnc2c(Nc3ccc(Br)cc3)nc(N3CCCC3CO)nc21,,
CHEMBL3085248,CC(C)n1cnc2c(Nc3ccc(Cl)c(Cl)c3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL130903,CC(C)n1cnc2c(Nc3cccc(Br)c3)nc(I)nc21,,
CHEMBL77369,CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL130904,CC(C)n1cnc2c(Nc3ccccc3)nc(I)nc21,,
CHEMBL3085243,CC(C)n1cnc2c(Nc3ccccc3)nc(N3CCC[C@@H]3CO)nc21,,
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,<,5.0
CHEMBL1969126,CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,<,5.0
CHEMBL1975923,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,<,5.800000874803203
CHEMBL2002992,CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,<,5.300000202445418
CHEMBL1994526,CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,,5.499999678657065
CHEMBL1993548,CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,<,5.0
CHEMBL1999428,CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,<,5.0
CHEMBL1986186,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C,<,5.0
CHEMBL1991577,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C1CCCCC1,<,5.0
