compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL3421978,C(=C/c1nccc(-c2c[nH]c3cnccc23)n1)\c1ccccc1,,5.286005732339356
CHEMBL1966087,C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1,<,5.100000128334196
CHEMBL535331,C(=NNc1nc2ccccc2[nH]1)c1c[nH]c2ccccc12,<,5.100000128334196
CHEMBL231950,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,,7.522878745280337
CHEMBL411887,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccc(-c3cnco3)cc21,,8.698970004336019
CHEMBL412097,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccc(Cl)cc21,,7.657577319177793
CHEMBL405042,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21,,6.443697499232712
CHEMBL228043,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,<,3.3010299956639813
CHEMBL2035187,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,<,4.522878745280337
CHEMBL365608,C=C(c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,,7.200659450546418
CHEMBL4126111,C=C1CCC[C@H]2[C@]3(C)CC4=C(O[C@]3(C)CC[C@]12C)C(=O)C=C(NC)C4=O,,5.318758762624412
CHEMBL4641226,C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,,7.966576244513051
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,<,4.522878745280337
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,<,4.522878745280337
CHEMBL3991931,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,<,4.522878745280337
CHEMBL569880,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,<,5.0
CHEMBL571040,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,<,5.0
CHEMBL4744627,C=CC(=O)N1CCc2cc(S(=O)(=O)N3CCCC(Nc4ncc(SCc5ncc(C(C)(C)C)o5)s4)C3)ccc21,,6.906578314837765
CHEMBL4793573,C=CC(=O)NC1CCC(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,6.732828271596986
CHEMBL4776271,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,6.7594507517174005
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<,4.522878745280337
CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,<,4.522878745280337
CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,<,4.522878745280337
CHEMBL4644893,C=CC(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,7.958607314841775
CHEMBL4753350,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(/C=C/c4ncc(C(C)(C)C)o4)s3)C2)cc1,,7.640164517660112
CHEMBL4794338,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CCc4ncc(C(C)(C)C)o4)s3)C2)cc1,<,5.0
CHEMBL4781334,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,5.498940737782249
CHEMBL4763202,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNc4cc(C(F)(F)F)c(Cl)cn4)s3)C2)cc1,<,6.0
CHEMBL4764719,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(COCc4ncc(C(C)(C)C)o4)s3)C2)cc1,<,6.0
CHEMBL4789890,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ccccn4)s3)C2)cc1,<,6.431798275933005
CHEMBL4789917,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4cnc(C(F)(F)F)nc4)s3)C2)cc1,<,6.0
CHEMBL4746993,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(OC)c1,,6.899629454882437
CHEMBL4781539,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.966576244513051
CHEMBL4643754,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCC4CCOCC4)s3)C2)cc1,<,6.0
CHEMBL4797288,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4cncnc4)s3)C2)cc1,<,6.0
CHEMBL4788136,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,8.006123085058789
CHEMBL4450322,C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,,5.886056647693163
CHEMBL4761637,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)c2)cc1,,6.790484985457369
CHEMBL4434871,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)c2)cc1,,5.943095148663527
CHEMBL5274920,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC(=O)[C@@H](N)Cc5ccccc5)c4)cc23)cc1,,6.321481620959886
CHEMBL5288241,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1,,6.08460016478773
CHEMBL5286683,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@H](O)c5ccccc5)c4)cc23)cc1,,6.037157318798758
CHEMBL5269885,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)Cc5ccccc5)c4)cc23)cc1,,6.22548303427145
CHEMBL5273413,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)c5ccccc5)c4)cc23)cc1,,6.121478204498794
CHEMBL4752238,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,,6.600326278518962
CHEMBL4788401,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.476253533188435
CHEMBL4756935,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,6.578396073130169
CHEMBL4786324,C=CC(=O)Nc1ccc([S+]([O-])N2CCCC(Nc3ncc(SCc4cccnc4)s3)C2)cc1,<,6.0
CHEMBL4797409,C=CC(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,,6.505845405981558
CHEMBL4743840,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCC(N(C)C)CC3)s2)c1,<,5.0
CHEMBL4763994,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C(=O)OC(C)(C)C)CC3)s2)c1,<,5.0
CHEMBL4790868,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C)CC3)s2)c1,<,5.0
CHEMBL4749580,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(CC)CC3)s2)c1,<,5.0
CHEMBL4777761,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCOCC3)s2)c1,<,5.0
CHEMBL4643057,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)c1,,7.230622673923861
CHEMBL3545308,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,<,4.522878745280337
CHEMBL411907,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,<,4.522878745280337
CHEMBL1996339,C=CCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,,7.0
CHEMBL47249,C=CCNc1nc(C)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,,6.795880017344075
CHEMBL3644030,C=CCOc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,,7.309803919971486
CHEMBL3644023,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,,7.958607314841775
CHEMBL463119,C=CCc1c(C)nc2sc3c(N)ncnc3c2c1C,<,5.301029995663981
CHEMBL1976040,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,<,4.522878745280337
CHEMBL4518287,C=CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,,6.111848518431427
CHEMBL3648099,C=S(N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)CO)n2)cc1,>,8.0
CHEMBL1991728,CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,,6.299997602857746
CHEMBL1993166,CC(=NNC(=N)N)c1cc(NC(=O)NCCCN(C)CCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,,6.0
CHEMBL2000685,CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1,,6.900008766455316
CHEMBL1890036,CC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccco1,<,5.100000128334196
CHEMBL2062577,CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,<,4.522878745280337
CHEMBL5202653,CC(=O)N(c1ccc(-c2cnn(C)c2)cc1)C1CCC(Nc2ccc(C#N)cn2)CC1,,6.327902142064283
CHEMBL2005899,CC(=O)N(c1ccncc1)c1c(NC(C)C(C)(C)C)c(=O)c1=O,<,5.100000128334196
CHEMBL1986781,CC(=O)N1CCC(Nc2nccc(-c3c(-c4ccc(F)cc4)nc4occn34)n2)CC1,,5.100000128334196
CHEMBL5274267,CC(=O)N1CCC(c2cc3c(N[C@H](C)c4cc(N)cc(C(F)(F)F)c4)nc(C)nc3n(C)c2=O)CC1,<,5.0
CHEMBL3823278,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(C)n2)CC1,,6.8696662315049934
CHEMBL3823659,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,,7.6020599913279625
CHEMBL3822989,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,,7.200659450546418
CHEMBL3823929,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,,5.774690718274137
CHEMBL3823914,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,,5.860120913598763
CHEMBL3822583,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,,6.634512015109101
CHEMBL3823301,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,,6.5951662833800615
CHEMBL508307,CC(=O)N1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,<,4.795880017344075
CHEMBL254050,CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,,6.309803919971486
CHEMBL1972584,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,<,5.100000128334196
CHEMBL3658048,CC(=O)N1CCN(Cc2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,<,4.823908740944319
CHEMBL3785951,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,<,5.0
CHEMBL3786167,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,<,5.0
CHEMBL3654238,CC(=O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,<,4.823908740944319
CHEMBL477568,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,>,8.522878745280337
CHEMBL1809191,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,,7.107905397309519
CHEMBL1083786,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C)nc4C)n3)cc2)CC1,,6.364516253185088
CHEMBL1084969,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N)nc4C)n3)cc2)CC1,,6.282329496997738
CHEMBL1980178,CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,,6.299997602857746
CHEMBL1975208,CC(=O)NC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2F)C1,<,5.100000128334196
CHEMBL476577,CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,,9.301029995663981
CHEMBL245535,CC(=O)NCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,,6.258848401148215
CHEMBL312273,CC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,,6.896196279044043
CHEMBL1964243,CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,,7.1249387366083
CHEMBL4462530,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,<,5.0
CHEMBL476578,CC(=O)N[C@@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,<,9.522878745280337
CHEMBL1973142,CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,,5.700000503883016
CHEMBL504155,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,,6.00436480540245
CHEMBL456163,CC(=O)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,,6.070581074285707
CHEMBL2002240,CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1,<,5.100000128334196
CHEMBL210032,CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,,5.893027532445906
CHEMBL2409175,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,,5.142667503568732
CHEMBL474600,CC(=O)Nc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,,5.0
CHEMBL2143507,CC(=O)Nc1ccc(C(C)C(=O)Nc2ncc(C(C)C)s2)cc1,,7.508638306165727
CHEMBL2062581,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,,4.853871964321762
CHEMBL488548,CC(=O)Nc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,,5.0915149811213505
CHEMBL487731,CC(=O)Nc1ccc2c(c1)/C(=C/Nc1ccc(N3CCN(C)CC3)cc1)C(=O)NC2=O,<,4.301029995663981
CHEMBL2062585,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O,<,4.522878745280337
CHEMBL2062563,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,,4.585026652029182
CHEMBL2062575,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,<,4.522878745280337
CHEMBL2062564,CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,<,4.522878745280337
CHEMBL3621515,CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1C,,5.568636235841013
CHEMBL2103875,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,<,4.522878745280337
CHEMBL1988608,CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,,5.899998417198648
CHEMBL2062565,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,<,4.522878745280337
CHEMBL99842,CC(=O)Nc1nccc(-c2c(C)nc3ccccn23)n1,,5.5376020021010435
CHEMBL82020,CC(=O)OCCCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,<,6.0
CHEMBL365847,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,,6.638272163982407
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,<,4.522878745280337
CHEMBL2163610,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,,4.6777807052660805
CHEMBL472148,CC(=O)c1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,,5.0
CHEMBL3356117,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,<,4.301029995663981
CHEMBL2000568,CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,,5.300000202445418
CHEMBL3688339,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,,7.040958607678906
CHEMBL3658083,CC(C(=O)O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,<,4.823908740944319
CHEMBL573108,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,,5.823908740944319
CHEMBL1967720,CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,<,5.100000128334196
CHEMBL5179335,CC(C)(C)/C=C(\C#N)C(=O)Nc1cccc(-c2nn(C(C)(C)C)c3nc[nH]c(=O)c23)c1,,5.590066876668706
CHEMBL1236126,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,<,5.100000128334196
CHEMBL3955818,CC(C)(C)CCN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,,6.797546383654262
CHEMBL3961663,CC(C)(C)CCN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1(C)C,,6.00181203304081
CHEMBL1969264,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,<,5.100000128334196
CHEMBL278894,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,,6.221848749616356
CHEMBL16484,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccnc3)cc12,,5.920818753952375
CHEMBL1242833,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(Nc3ccccc3)cc12,,6.221848749616356
CHEMBL1095627,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,<,4.301029995663981
CHEMBL84284,CC(C)(C)OC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,,5.259637310505756
CHEMBL1975357,CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21,<,5.100000128334196
CHEMBL2005548,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21,<,5.100000128334196
CHEMBL1969506,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21,<,5.100000128334196
CHEMBL2002456,CC(C)(C)Oc1cc(-c2ccncc2)cc2[nH]nc(N)c12,,6.900008766455316
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,<,4.522878745280337
CHEMBL1979855,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1,<,5.100000128334196
CHEMBL324360,CC(C)(C)c1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,<,5.0
CHEMBL3642652,CC(C)(C)c1cc(NCc2ccncc2)n2ncc(Br)c2n1,,6.769551078621726
CHEMBL498710,CC(C)(C)c1ccc(-c2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,,3.1023729087095586
CHEMBL525530,CC(C)(C)c1ccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,,3.5816987086802543
CHEMBL1642655,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,,6.810004660035681
CHEMBL364587,CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,6.811953437768858
CHEMBL3589654,CC(C)(C)c1ccc2[nH]c3c4ccccc4nc(C(=O)O)c3c2c1,<,5.0
CHEMBL514678,CC(C)(C)c1ccc2c(c1)/C(=C/NCc1cc(O)c(-c3ccccc3)cn1)C(=O)NC2=O,,5.585026652029182
CHEMBL489629,CC(C)(C)c1ccc2c(c1)/C(=C/NCc1cc(O)c(-c3ccoc3)cn1)C(=O)NC2=O,,5.721246399047171
CHEMBL271777,CC(C)(C)c1ccc2c(c1)NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1,<,5.0
CHEMBL1970104,CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,,6.0999990348465305
CHEMBL507536,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,,6.161150909262744
CHEMBL297570,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCCNC3)s2)o1,,7.698970004336019
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,,7.178046981016958
CHEMBL505474,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(N)C3)s2)o1,,6.801342913045577
CHEMBL495558,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(O)C3)s2)o1,,7.552841968657781
CHEMBL496785,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,,8.045757490560675
CHEMBL509772,CC(C)(C)c1cnc(CSc2cnc(NC3CCNCC3)s2)o1,,6.269217724333611
CHEMBL495754,CC(C)(C)c1cnc(CSc2cnc(NCC3CCCCC3)s2)o1,,6.774690718274137
CHEMBL524629,CC(C)(C)c1cnc(CSc2cnc(NCC3CCNCC3)s2)o1,,6.640164517660112
CHEMBL496568,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](N)CC3)s2)o1,,6.298432014944073
CHEMBL496567,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,,7.698970004336019
